url,category,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/nature/article/neighborhood-adventure,nature,Neighborhood adventure,Download and print these bingo cards to take along when you go out exploring. See how many of the things you can spot.,Chris Ware,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",188,Walking
https://kids.nationalgeographic.com/history/article/shirley-chisholm,history,Shirley Chisholm,How the first black female in Congress never stopped speaking out,C.M. Tomlin,,https://i.natgeofe.com/k/863ecf21-b72b-4734-afcb-6632a8b7b25d/shirley-chisholm-speaker.jpg?w=374&h=210,1166,"Politics, History and Civilization"
https://kids.nationalgeographic.com/history/article/bessie-coleman,history,Bessie Coleman,How this pilot inspired people to fly to greater heights,Nicholas St. Fleur,,https://i.natgeofe.com/k/a0dec57f-b55c-44e2-b3be-3375d9b18799/coleman_plane.jpg?w=374&h=266,2766,"Private Spaceflight, History and Civilization"
https://kids.nationalgeographic.com/history/article/marie-curie,history,Marie Curie,How this female scientist used physics to save lives,Johnna Rizzo,,https://i.natgeofe.com/k/a83cc938-b85a-4e5e-8b16-ff129f46c5f9/curie-lab.jpg?w=374&h=210,2387,"History and Civilization, Science and Technology"
https://kids.nationalgeographic.com/history/article/amelia-earhart,history,Amelia Earhart,How this pilot changed how high people thought women could fly,Johnna Rizzo,,https://i.natgeofe.com/k/939fae64-6889-49d4-a0e5-12811dda8c2b/earhart-cockpit.jpg?w=374&h=211,2266,"History and Civilization, Aviation"
https://kids.nationalgeographic.com/history/article/miep-gies,history,Miep Gies,The woman who risked her life to hide people from the Nazis,Johnna Rizzo,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2434,"History and Civilization, World War II"
https://kids.nationalgeographic.com/history/women-heroes/article/ruth-bader-ginsburg,unknown,Ruth Bader Ginsburg,The lawyer who fought for women’s equality in the courts,Elizabeth Hilfrank,,https://i.natgeofe.com/k/21fc8beb-2f72-470f-9d4a-58fa72f4f2be/RBG_Portrait_KIDS_Women-Heroes_02-21.jpg?w=374&h=543,4370,"Governments, Judaism"
https://kids.nationalgeographic.com/history/article/hatshepsut,history,Hatshepsut,The Egyptian who proved women could be powerful pharaohs,Johnna Rizzo,,https://i.natgeofe.com/k/e453c8f1-262f-4fb9-910e-aa422ffaf8d9/hatshepsut-statue.jpg?w=374&h=211,2035,"History and Civilization, Ancient Egypt"
https://kids.nationalgeographic.com/history/women-heroes/article/hypatia,unknown,Hypatia,The woman who paved the way for female mathematicians,Elizabeth Hilfrank,"February 25, 2021",https://i.natgeofe.com/k/c1b61078-b55a-4aa1-8896-59c860447557/Hypatia_Painting_KIDS_Women-Heroes_02-21.jpg?w=374&h=463,2821,"Math, Christianity"
https://kids.nationalgeographic.com/history/article/joan-of-arc,history,Joan of Arc,The teenage girl who helped lead a French army to victory,Johnna Rizzo,,https://i.natgeofe.com/k/8ce51acd-0377-46c2-89b4-962962015b52/joan-of-arc-horse.jpg?w=374&h=211,1681,History and Civilization
https://kids.nationalgeographic.com/history/article/katherine-johnson,history,Katherine Johnson,How this math whiz helped explorers reach new worlds,Nicholas St. Fleur,,https://i.natgeofe.com/k/0b478a6e-b828-4751-be32-64177727d7a3/katherine_johnson_working.jpg?w=374&h=303,2149,"History and Civilization, Space, Math"
https://kids.nationalgeographic.com/history/article/ada-lovelace,history,Ada Lovelace,The computer programmer who had ideas long before there were computers,Elizabeth Hilfrank,"February 26, 2021",https://i.natgeofe.com/k/ca3583f8-c836-4826-9d14-b5e2e5d9a769/Ada_Lovelace_Portrait_KIDS_Women-Heroes_02-21.jpg?w=374&h=474,2398,"Math, Women"
https://kids.nationalgeographic.com/history/article/florence-nightingale,history,Florence Nightingale,The nurse who changed hospitals for the better,Johnna Rizzo,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2573,"History and Civilization, Medicine"
https://kids.nationalgeographic.com/history/article/rosa-parks,history,Rosa Parks,How her refusal to give up her seat sparked a movement,C.M. Tomlin,,https://i.natgeofe.com/k/052c56c5-da2c-440a-84d2-7b6a79133977/rosa-parks-bus.jpg?w=374&h=211,1635,"History and Civilization, Civil Rights"
https://kids.nationalgeographic.com/history/article/eleanor-roosevelt,history,Eleanor Roosevelt,The woman who set the standard for modern first ladies to help their fellow citizens,Johnna Rizzo,,https://i.natgeofe.com/k/425c59d7-34c0-4563-bfb4-c988760b8496/roosevelt-gifts.jpg?w=374&h=210,2404,"History and Civilization, Governments"
https://kids.nationalgeographic.com/history/article/sacagawea,history,Sacagawea,The Native American woman who showed Lewis and Clark the way,Johnna Rizzo,,https://i.natgeofe.com/k/3fd0f464-52b5-4319-852f-5482f9b96599/sacagawea-lewis-clark.jpg?w=374&h=211,2205,"History and Civilization, Native Americans"
https://kids.nationalgeographic.com/history/article/harriet-tubman,history,"Harriet Tubman, Spy",You might know her as a conductor for the Underground Railroad. She was also a spy.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2953,"Women, Underground Railroad"
https://kids.nationalgeographic.com/history/article/ida-b-wells,history,Ida B. Wells,How this journalist risked her life to report the truth,C.M. Tomlin,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1331,"Civil Rights, Slavery, Journalism"
https://kids.nationalgeographic.com/history/article/first-ladies-of-the-united-states,history,First Ladies of the United States,First ladies have helped influence the United States for nearly 250 years. See how the role has changed over time—and how these women changed the country.,Paige Towler,,https://i.natgeofe.com/k/541e3234-854b-4d4a-8ff1-414961a65310/OG_Michelle_GWR_KIDS_0322.jpg?w=374&h=233,10022,U.S. Presidents
https://kids.nationalgeographic.com/history/article/we-want-to-vote-battles-for-the-ballot,history,We want to vote: Battles for the ballot,Discover how voting rights have changed throughout history in the United States.,Unknown,,https://i.natgeofe.com/k/4e799008-e788-4c59-a2c8-f877264c741b/battle-for-vote-mlk.jpg?w=374&h=230,6118,Protest
https://kids.nationalgeographic.com/zeus-the-mighty/article/zeus-game/,zeus-the-mighty,Play the game!,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",96,"Games, Hamsters"
https://kids.nationalgeographic.com/zeus-the-mighty/article/characters,zeus-the-mighty,Characters,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4010,
https://kids.nationalgeographic.com/zeus-the-mighty/article/printables,zeus-the-mighty,Comics and coloring pages,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",400,
https://kids.nationalgeographic.com/zeus-the-mighty/article/truth-behind-pets,zeus-the-mighty,The truth behind the pets,Meet the characters from Zeus the Mighty—plus the Greek gods and goddesses they’re based on.,Kay Boatner,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2695,"Pets, History and Civilization, Ancient History, Ancient Civilizations, Ancient Greece"
https://kids.nationalgeographic.com/zeus-the-mighty/article/truth-behind-artifacts,zeus-the-mighty,The truth behind the artifacts,Greek mythology is full of enchanted objects. Discover what roles they play in Zeus the Mighty.,Kay Boatner,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1137,Mythology
https://kids.nationalgeographic.com/zeus-the-mighty/article/weird-but-true-,zeus-the-mighty,Weird But True!: Pets,Weird But True!: Pets,Unknown,,https://i.natgeofe.com/k/41a977c6-4aa9-451c-92a9-cdc65097bea5/WBT1600x90057.png?w=374&h=210,0,Books
https://kids.nationalgeographic.com/zeus-the-mighty/article/image-gallery-book-1,zeus-the-mighty,Zeus art revealed!,"Check out these illustrations from the book ""Zeus the Mighty: The Quest for the Golden Fleece.""",Unknown,,https://i.natgeofe.com/k/11245a31-cc08-4dd1-a77b-ab7a4f17d3cc/zeus-iguana.jpg?w=374&h=156,335,Books
https://kids.nationalgeographic.com/awesome-8/article/animal-group-names,awesome-8,Awesome 8 Animal Group Names,"Maybe you know that a group of lions is called a pride, but other animal groups have even weirder names, like a streak of tigers, and a sloth of bears. Scroll down to see eight whimsical words for groups of animals!",Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2679,
https://kids.nationalgeographic.com/awesome-8/article/big-cats,awesome-8,Awesome 8 Wild Cats,"These wild cats have amazing strength, endurance, and predatory skills. Check out a few wild facts about these fabulous felines!",Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1639,
https://kids.nationalgeographic.com/awesome-8/article/roller-coasters,awesome-8,Awesome 8 Roller Coasters,"The wind is rushing through your hair, your throat is sore from screaming, and your stomach is tied in knots. You must be on a wild roller coaster ride! Here are eight of the world’s most awesome roller coasters.",Laura Goertzel,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1624,Summer
https://kids.nationalgeographic.com/awesome-8/article/hubble-space-telescope,awesome-8,Awesome 8 Hubble Space Telescope,"Since NASA launched the Hubble Space Telescope in April 1990, it’s captured countless jaw-dropping images of outer space. Check out some of Hubble’s coolest shots.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2181,Environment
https://kids.nationalgeographic.com/awesome-8/article/fancy-food,awesome-8,Awesome 8 Fancy Food,"Feast your eyes on some of the most luxurious eats the world has to offer. Dripping with diamonds, globbed with gold, and sprinkled with rare spices, these treats will make you feel like a million bucks (and may cost you just as much!).",Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2993,
https://kids.nationalgeographic.com/awesome-8/article/things-on-you,awesome-8,"Awesome 8 Things Living On, In, and With You","Your body isn’t just yours. It’s home to millions of other life-forms. Organisms too small to see with just your eyes, called microbes, outnumber your human cells ten to one. But don’t worry—most of them are harmless or even helpful. But that doesn’t mean they’re not gross.",Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2686,
https://kids.nationalgeographic.com/awesome-8/article/weird-ice-cream,awesome-8,Awesome 8 weird ice cream flavors,,Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2472,
https://kids.nationalgeographic.com/awesome-8/article/baby-animals,awesome-8,Awesome 8 Baby Animals,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1671,
https://kids.nationalgeographic.com/awesome-8/article/wacky-landmarks,awesome-8,Awesome 8 Wacky Landmarks,,Andrea Silen,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2219,
https://kids.nationalgeographic.com/awesome-8/article/cool-pools,awesome-8,Awesome 8 Cool Pools,"Splash around in these eight cool pools from places like Africa, Asia, and Europe.",Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1969,Travel
https://kids.nationalgeographic.com/awesome-8/article/wacky-houses,awesome-8,Awesome 8 Wacky Houses,"Treehouse? Toilet? Skyscraper? Underground? With these wacky structures, you have your pick of places to live or stay on vacation.",Laura Goertzel,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1963,"Landmark, Travel"
https://kids.nationalgeographic.com/awesome-8/article/carnivorous-plants,awesome-8,Awesome 8 Carnivorous Plants,Some plants aren’t eaten by bugs—they eat the bugs themselves! Nearly 700 species of these carnivorous plants live throughout the world.,Laura Goertzel,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1990,Environment
https://kids.nationalgeographic.com/awesome-8/article/skyscrapers,awesome-8,Awesome 8 Skyscrapers,"These spectacular skyscrapers are so much more than simply tall buildings. Meet some of the funkiest, roundest, cutest, and yes, tallest structures in the world.",Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3089,
https://kids.nationalgeographic.com/awesome-8/article/harry-potter,awesome-8,Awesome 8 Harry Potter,We love Harry Potter and we know you do too! That's why we’ve cast an Accio charm and summoned eight enchanting facts about the spellbinding book and movie series.,Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2372,
https://kids.nationalgeographic.com/awesome-8/article/animals-spooky-names,awesome-8,Awesome 8 Animals With Spooky Names,,Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3712,Animals
https://kids.nationalgeographic.com/5-reasons-why/article/5-reasons-snow-leopards,5-reasons-why,5 reasons why you'll leap for snow leopards,Snow leopards are extreme athletes with some wizard-like abilities. Find out more about these big cats’ amazing skills.,Allyson Shaw,,https://i.natgeofe.com/k/d93ce103-4529-4e8d-a5c4-891825d1641c/5rw-snow-leopard-cave.jpg?w=374&h=210,1294,
https://kids.nationalgeographic.com/5-reasons-why/article/5-reasons-why-armadillos-are-awesome,5-reasons-why,5 reasons why armadillos are awesome,Armadillos are nature's goofballs! Here are five reasons why these animals will make you ROTFL.,Unknown,,https://i.natgeofe.com/k/c0be12f5-f43f-4344-9c5e-117e86857fe9/5-reasons-armadillo.jpg?w=374&h=254,1297,
https://kids.nationalgeographic.com/5-reasons-why/article/5-reasons-bats-are-best,5-reasons-why,5 reasons why bats are the best,You’ll want to go to bat for these awesome mammals after reading about their supercool skills.,Andrea Silen,,https://i.natgeofe.com/k/7edc22d6-efd8-447e-ac86-bcc8858d11c7/5-reasons-bat.jpg?w=374&h=249,1329,
https://kids.nationalgeographic.com/5-reasons-why/article/5-reasons-astronauts-are-awesome,5-reasons-why,5 reasons why astronauts are awesome,Space explorers go above and beyond on the job. Here are five cool things about these pioneers.,Unknown,,https://i.natgeofe.com/k/79472f4f-a6d7-4d39-8737-a944267fdab0/5-reasons-astronaut.jpg?w=374&h=254,1663,Exploration
https://kids.nationalgeographic.com/5-reasons-why/article/5-reasons-fall-is-fantastic,5-reasons-why,5 reasons why fall is fantastic,"Temperatures may cool down during the fall season, but the fun is just heating up. Find out why autumn is excellent.",Andrea Silen,,https://i.natgeofe.com/k/afe65cd8-5330-4c4a-90e1-085cf20d5a61/5-reasons-fall.jpg?w=374&h=250,1524,
https://kids.nationalgeographic.com/5-reasons-why/article/5-reasons-why-you-should-try-world-breakfast,5-reasons-why,5 reasons why you should try breakfast around the world,Rise and dine! Check out breakfast meals from five countries that are so good you’ll stop hitting the snooze button.,Unknown,,https://i.natgeofe.com/k/7317e04f-4d6e-4848-9c3e-360459cf6f15/5-reasons-breakfast.jpg?w=374&h=249,1439,
https://kids.nationalgeographic.com/5-reasons-why/article/5-reasons-brain-is-mind-blowing,5-reasons-why,5 reasons why your brain is mind-blowing,Wrap your head around these awesome facts.,Andrea Silen,,https://i.natgeofe.com/k/9baef359-f5ad-408f-a7c7-218d3e0b6c2a/5-reasons-brain.jpg?w=374&h=249,1542,
https://kids.nationalgeographic.com/5-reasons-why/article/5-reasons-why-animal-moms,5-reasons-why,5 reasons why animal moms are awesome,"In the animal kingdom, these mothers rule! Check out five marvelous moms of the wild.",Unknown,,https://i.natgeofe.com/k/6afa668e-04bc-46f7-87c5-bbd01f2ff55a/5-reasons-penguin.jpg?w=374&h=254,1528,Parenting
